Feature,Score
writer_Ben Chandler,0.007984492622365036
writer_Ben Fountain,0.14899935187553262
writer_Ben Hecht,0.2524109053923268
writer_Ben Lewin,0.24428947686367652
writer_Ben Ramsey,0.21824246357438515
writer_Ben Ripley,0.0554438523109748
writer_Ben Younger,0.40445114847703095
writer_Ben Zook,0.061486321125173105
writer_Benedict Fitzgerald,7.389929718843754
writer_Bernard Malamud,0.08710003634327279
writer_Bernard Taylor,0.29944471755841534
writer_Bernardo Bertolucci,0.5523672330216891
writer_Bert V. Royal,0.022673277956305367
writer_Beryl Bainbridge,0.3022434384767405
writer_Beth Henley,0.18391563221811855
writer_Bethany Ashton Wolf,0.21503273801194905
writer_Beverley Cross,0.11005905032456348
writer_Beverly D'Onofrio,0.12982372143627519
writer_Bill Apablasa,0.2872261359730476
writer_Bill Bryden,0.21791875127828872
writer_Bill Condon,0.002104887656869016
writer_Bill Cosby,0.08522149813575386
writer_Bill Dubuque,0.07687076212163704
writer_Bill Fishman,0.3017501249163255
writer_Bill Forsyth,0.2948935172286065
writer_Bill Geddie,0.2873897945657151
writer_Bill Holderman,4.163226684480983e-05
writer_Bill Kelly,0.22942631415707967
writer_Bill Lancaster,0.33185773488647863
writer_Bill Lishman,0.17380820739754058
writer_Bill Marsilii,0.17045034517685442
writer_Bill Naughton,0.1324626315291894
writer_Bill Norton,0.2964800807593496
writer_Bill Wolff,0.20954228056915591
writer_Billy Bob Thornton,0.2693132657303119
writer_Billy Crystal,0.04280858795267307
writer_Billy Ray,0.06832127319208546
writer_Blake Edwards,1.515614295809326
writer_Blake Masters,0.023496491603637728
writer_Blake Snyder,0.030327787108227804
writer_Blaze Starr,0.2016060354037621
writer_Bo Burnham,0.22519547902264772
writer_Bo Goldman,0.5306575157202831
writer_Bo Zenga,0.22279792426077905
writer_Boaz Yakin,0.00019725454730478402
writer_Bob Barlen,0.02281359931446048
writer_Bob Clark,0.07943948843553639
writer_Bob DeRosa,0.000732613224418455
writer_Bob Dolman,0.013353889948966127
writer_Bob Fisher,0.34152105450560993
writer_Bob Gale,0.23079343233914065
writer_Bob Israel,0.11967048937216881
writer_Bob Kachler,0.2712840232534243
writer_Bob Kane,5.651201404238367
writer_Bob Logan,0.011233548402500142
writer_Bob Mosher,0.24287226363058373
writer_Bob Nelson,0.1626884794421407
writer_Bob Peterson,1.4949243072661695
writer_Bob Tzudiker,0.28740230899403907
writer_Bobbie Ann Mason,0.28333789412079874
writer_Bobby Smith Jr.,0.1934421968451569
writer_Bobcat Goldthwait,0.30309308246392463
writer_Bong Joon Ho,0.00998707968299071
writer_Bonnie Hunt,0.12651055787494783
writer_Boots Riley,0.20623784182389499
writer_Brad Anderson,0.5641139801207037
writer_Brad Bird,45.98555931672268
writer_Brad Gann,0.05707943734127153
writer_Brad Ingelsby,0.2026720221144961
writer_Brad Mirman,0.5269779449439607
writer_Brad Silberling,0.247706193123996
writer_Bradley Allenstein,0.22796488280998686
writer_Bragi F. Schut,0.023822405776340743
writer_Bram Stoker,0.36163662988476125
writer_Brandon Camp,0.1986526050006089
writer_Brenda Chapman,5.417858911655753
writer_Brendan O'Brien,0.13589049074498166
writer_Brent Goldberg,0.12026397325873803
writer_Brent Hanley,0.20987962225711865
writer_Brent Monahan,0.1544850769183761
writer_Bret Easton Ellis,0.9561521438267232
writer_Brett Haley,0.2801086793465747
writer_Brett Halliday,0.21796880787458892
writer_Brian Aldiss,0.01266058026649099
writer_Brian Azzarello,0.27807585856529654
writer_Brian Bird,0.2875052341865868
writer_Brian Burns,0.5552088245110849
writer_Brian Clark,0.2573917242944198
writer_Brian Dannelly,0.24630264961446036
writer_Brian De Palma,1.099603908524655
writer_Brian Doyle-Murray,0.34167525106726027
writer_Brian Duffield,1.0704923640219544
writer_Brian Fee,2.246879552626993
writer_Brian Garfield,0.5582074066227332
writer_Brian Gatewood,0.13292432661724435
writer_Brian Grazer,0.20765325187785957
writer_Brian Gunn,0.37271924798796385
writer_Brian Helgeland,0.2153335224787553
writer_Brian Kehoe,0.0024181407793813494
writer_Brian Klugman,0.21714689590230057
writer_Brian Koppelman,0.40010223688534097
writer_Brian Lynch,27.404386212642642
writer_Brian Miller,0.16897929771407028
writer_Brian Nelson,0.26655369136441875
writer_Brian Patrick O'Toole,0.27714556974513804
writer_Brian Peterson,0.28868765386732576
writer_Brian Reindl,0.292109323651183
writer_Brian Sieve,0.10334808929980747
writer_Brian Tucker,0.1337235829772494
writer_Britt Allcroft,0.19865968401846498
writer_Brock Norman Brock,0.29061011415332516
writer_Brock Yates,0.1607819981986211
writer_Brooks Arthur,0.17969218566484907
writer_Bruce A. Evans,0.6853497272950371
writer_Bruce Feirstein,1.5054358743598022
writer_Bruce Geller,40.57824302215983
writer_Bruce Joel Rubin,0.7657963778703811
writer_Bruce Porter,0.01134183889793052
writer_Bruce Robinson,0.7913752730165664
writer_Bruce Wagner,0.27780056104743156
writer_Bruce Willis,0.21088345794097962
writer_Bryan Bertino,0.12331859565013019
writer_Bryan Sipe,0.27861431536138953
writer_Bryan Woods,1.7408619561323797
writer_Bryce Courtenay,0.2873586756957151
writer_Buck Henry,0.16919674841593665
writer_Buddy Ruskin,0.23071926739061982
writer_Burr Steers,0.477853176087517
writer_Buzz Bissinger,0.28568615544923787
writer_Byron Howard,24.281210420742674
writer_Byron Willinger,0.007961730130703643
writer_C. Jay Cox,0.29870023923350003
writer_Calder Willingham,0.2680067213300917
writer_Callie Khouri,0.09514255991441639
writer_Cameron Crowe,0.04590658166285379
writer_Camille Thomasson,0.15439885145213122
writer_Captain Mauzner,0.283106814435356
writer_Carey W. Hayes,0.046659185044856305
writer_Carl Binder,1.6816020231803368
writer_Carl Ellsworth,0.05004429313350107
writer_Carl Hiaasen,0.0028962820508676287
writer_Carl Reiner,0.20611437808312044
writer_Carl V. Dupré,0.27945675690498095
writer_Carlo Bernard,1.530742778923244
writer_Carlos Fuentes,0.28309758707268623
writer_Carlos Saldanha,4.132992608792828
writer_Carlton Cuse,3.9211592237803576
writer_Carlyle Eubank,0.28868532438254724
writer_Carol Doyle,0.2507523059387019
writer_Carol Fuchs,0.0032200638730672275
writer_Carol Heikkinen,0.45700022452654804
writer_Carol Sobieski,0.06075153925534595
writer_Carole Eastman,0.2801407200279793
writer_Caroline Thompson,0.2074083335148237
writer_Carolyn Lefcourt,0.2948910236589176
writer_Carrie Fisher,0.11733391161881411
writer_Carrie Lee Wilson,0.2162179487168221
writer_Cary Joji Fukunaga,0.3032361141626553
writer_Casey Affleck,0.3022730341357354
writer_Caspian Tredwell-Owen,0.01441975119335624
writer_Catherine Cyran,0.29649837375071036
writer_Catherine Hardwicke,0.24707992550360283
writer_Catherine Johnson,7.36677499617611
writer_Catherine Ryan Hyde,0.0643740507850827
writer_Cathleen Schine,0.25215690405201086
writer_Cathy Cash Spellman,0.11237129011773735
writer_Chad Gomez Creasey,0.2288964417159474
writer_Chad Hayes,2.70641405555063
writer_Chad Hodge,0.10988181518920047
writer_Chad Kultgen,0.2938127502354379
writer_Chad St. John,0.29237159388395234
writer_Chap Taylor,0.001960778153811107
writer_Charles Addams,0.016441973903159296
writer_Charles B. Wessler,0.03996742697295678
writer_Charles Beaumont,0.2942641445860135
writer_Charles Belden,0.033855881032227864
writer_Charles Bukowski,0.5732777818042551
writer_Charles Burnett,0.3036161122052069
writer_Charles Busch,0.302194166475317
writer_Charles Dennis,0.29519496887034385
writer_Charles Dickens,0.01825173109383962
writer_Charles F. Bohl,0.1349994377841288
writer_Charles Frazier,0.13881387483346738
writer_Charles Fuller,0.18891411534212815
writer_Charles G. Booth,0.2401478773966323
writer_Charles Gieg Jr.,0.24621367064145697
writer_Charles Leavitt,0.5572967171185867
writer_Charles McCarry,0.28304499284111073
writer_Charles McKeown,0.2580586508595825
writer_Charles Randolph,0.011295277986131155
writer_Charles Williams,0.2962020049544841
writer_Charley Parlapanides,0.4360197298167174
writer_Charlie Cohen,0.1743172006082745
writer_Charlie Kaufman,0.665345648875053
writer_Charlie Wachtel,0.0027464786271982093
writer_Chase Palmer,10.231900471185705
writer_Chauncey G. Parker III,0.29744417278761387
writer_Chazz Palminteri,0.21054122359312913
writer_Cheech Marin,0.19211602678314227
writer_Cheryl L. West,0.27353534900120846
writer_Chester Gould,0.10094534236558159
writer_Chester Himes,0.2454395849430027
writer_Chip Proser,0.1704853810267758
writer_Choderlos de Laclos,0.23715056446872443
writer_Chris Bowman,0.1542226104818233
writer_Chris Brancato,0.18120738231894304
writer_Chris Bryant,0.3021382303343383
writer_Chris Butler,0.07545432325257247
writer_Chris Carter,0.2105657936218258
writer_Chris Columbus,0.35709035682461915
writer_Chris Elliott,0.282596654690007
writer_Chris Gerolmo,0.13424443585708737
writer_Chris Hauty,0.10817160130802922
writer_Chris Henchy,0.015311659841181898
writer_Chris Kentis,0.06717800354424568
writer_Chris Lofing,0.1035270778413561
writer_Chris Marker,0.12270412604205508
writer_Chris Matheson,0.4989562085076691
writer_Chris McKenna,39.159569123099466
writer_Chris Miller,0.19239396079776216
writer_Chris Morgan,54.48782769566343
writer_Chris Radant,0.20940956314349313
writer_Chris Roberts,0.23944791951796882
writer_Chris Rock,0.48981402720970574
writer_Chris Sanders,6.101833063055513
writer_Chris Soth,0.2576135343674442
writer_Chris Sparling,0.49380200739651514
writer_Chris Stokes,0.07902452664482346
writer_Chris Terrio,33.60545340190873
writer_Chris Van Allsburg,0.4258540174931368
writer_Chris Warner,0.2818526048105725
writer_Chris Weitz,18.790062432337923
writer_Chris Williams,0.12579894731194513
writer_Christian Gudegast,0.09491539963454412
writer_Christina Crawford,0.20208091864821676
writer_Christina Hodson,1.3579252965938862
writer_Christina Welsh,0.209335561691726
writer_Christine Leunens,0.004739470969707982
writer_Christopher Bertolini,0.3361367835734327
writer_Christopher Bram,0.26698492454510514
writer_Christopher Cleveland,0.09430853900759696
writer_Christopher Coppola,0.303662057501089
writer_Christopher Crowe,0.7702651614479699
writer_Christopher Ford,0.5547970697322385
writer_Christopher Frank,0.2860221413047249
writer_Christopher Guest,1.02189238034937
writer_Christopher Hampton,0.6691311708140526
writer_Christopher Hawthorne,0.2986681169545091
writer_Christopher Isherwood,0.17460568337299986
writer_Christopher Kyle,0.274538987635004
writer_Christopher L. Yost,8.37269047953207
writer_Christopher Landon,0.0023812605745957816
writer_Christopher Markus,199.15755055485013
writer_Christopher McQuarrie,0.2731135933387857
writer_Christopher Murphey,1.8671950729061761
writer_Christopher Nolan,8.949754468273108
writer_Christopher Reed,0.22304515572755812
writer_Christopher Robbins,0.13875232900391485
writer_Christy Beam,0.024381816007448633
writer_Chuck Barris,0.1405378766126456
writer_Chuck Hogan,0.03259999694732084
writer_Chuck Palahniuk,0.00011630373220864455
writer_Chuck Pfarrer,0.4440187358069715
writer_Cinco Paul,41.77892773184824
writer_Cindy Cirile,0.22514964085015673
writer_Claire Cook,0.05771722628300645
writer_Clancy Carlile,0.2779465981251726
writer_Clarence Budington Kelland,0.13196218714497615
writer_Clark Gregg,0.11277152950006725
writer_Claude Chabrol,0.007213577585447023
writer_Claude Magnier,0.18091833094996185
writer_Claude Stanush,0.24536812755236348
writer_Claude Zidi,2.1667566025829466
writer_Clay Tarver,0.12638584817066098
writer_Clayton Frohman,0.07697889260874335
writer_Cliff Hollingsworth,0.0008037908973351459
writer_Clifford Green,0.5132082807317893
writer_Clive Barker,0.8786990978815438
writer_Clive Cussler,0.007306896050707874
writer_Coleman Hough,0.28386772507982977
writer_Colin Patrick Lynch,0.10379417908626179
writer_Colin Welland,0.27445554325533006
writer_Colin Wilson,0.23931476328209605
writer_Coline Serreau,0.11877674638577958
writer_Cooper Layne,0.1073006330146053
writer_Corey Mandell,0.1540089660962796
writer_Cormac McCarthy,0.1961985185516822
writer_Cormac Wibberley,0.474525432971194
writer_Cornell Woolrich,0.3694097408374069
writer_Cory Finley,0.2853007303424804
writer_Cory Goodman,0.00010662065191775821
writer_Costa-Gavras,0.2269595335489935
writer_Court Crandall,0.007383250638306595
writer_Courtney Hunt,0.27249753097880547
writer_Craig Bolotin,0.027361769676087267
writer_Craig Borten,0.06429502726775203
writer_Craig Brewer,0.42168925455189266
writer_Craig Harrison,0.2914026481179724
writer_Craig Lucas,0.27724352090439036
writer_Craig Mazin,2.9188751966595947
writer_Craig Pearce,0.08634933949237593
writer_Craig Rosenberg,0.20786826955399923
writer_Craig Schulz,0.5829772910383634
writer_Craig Titley,0.43315577745562733
writer_Craig Zobel,0.30029516659535954
writer_Creighton Rothenberger,0.4098915783868341
writer_Cyril Hume,1.2129748803580715
writer_Céline Garcia,0.000823802780062333
writer_D.V. DeVincentis,0.294557815275929
writer_DJ Pooh,0.24654743927022763
writer_Dale Launer,0.1723056974128886
writer_Damian Nieman,0.30107407786552864
writer_Damien Chazelle,1.2143999242151622
writer_Damon Lindelof,0.3191230083882383
writer_Damon Wayans,0.3571900309734085
writer_Dan Aykroyd,0.10450703240532518
writer_Dan Berendsen,0.07801550598747227
writer_Dan Brown,0.38883580561704273
writer_Dan Fogelman,0.9449324490819748
writer_Dan Futterman,0.08281942833415457
writer_Dan Gilroy,0.12015968310644132
writer_Dan Gordon,0.17421720905303567
writer_Dan Greenburg,0.3934537054794586
writer_Dan Hageman,4.935438035575045e-05
writer_Dan Harmon,0.04254028530009133
writer_Dan Hernandez,3.1189482509579416
writer_Dan Madigan,0.20364064638588433
writer_Dan Mazeau,1.1260936716444276
writer_Dan O'Bannon,0.4027119320459098
writer_Dan Rush,0.2873965555290593
writer_Dan Scanlon,11.71270472025426
writer_Dan Schneider,0.2400888462524802
writer_Dan Sterling,0.2826230964610868
writer_Dana Carvey,0.10199837512819646
writer_Dana Fox,0.38454793162302403
writer_Dana Olsen,0.08351356694380668
writer_Dana Stevens,0.12109910486236486
writer_Daniel Barnz,0.10271141163534292
writer_Daniel Clowes,0.25437827435222443
writer_Daniel Coyle,0.09965414973543192
writer_Daniel Domscheit-Berg,0.25279430018046545
writer_Daniel E. Taylor,0.0034631585518109047
writer_Daniel F. Galouye,0.20433456183424462
writer_Daniel G. Sullivan,0.17712506320648186
writer_Daniel Kunka,0.21057832663627654
writer_Daniel Lang,0.20381729039512264
writer_Daniel Lee,0.010702767865009804
writer_Daniel Myrick,0.11525339461064955
writer_Daniel P. Mannix,0.04509047759713514
writer_Daniel Petrie Jr.,0.2320544318894696
writer_Daniel Pyne,0.2299010378839222
writer_Daniel Schechter,0.29525717512438704
writer_Daniel Scheinert,0.27541606283249126
writer_Daniel Stiepleman,0.11849150969853553
writer_Daniel Taplitz,0.2907929825642998
writer_Daniel Wallace,0.011388982177929793
writer_Daniel Waters,0.7769395493825374
writer_Daniel Woodrell,0.30004370502090555
writer_Daniele Sebastian Wiedenhaupt,0.0007201714302220535
writer_Danielle Alexandra,0.0864169661275222
writer_Danilo Bach,0.14248135677784557
writer_Danny Boyle,0.05146440093710072
writer_Danny McBride,0.0578878303885065
writer_Danny Opatoshu,0.2941612962816781
writer_Danny Rubin,0.029473217180948624
writer_Danny Strong,0.15644975062259855
writer_Darcey Bell,0.0008891272213942827
writer_Darcy Frey,0.25629478411804274
writer_Darcy Meyers,0.08926941977430332
writer_Dardano Sacchetti,0.3030417013659292
writer_Dario Argento,0.2588242641360025
writer_Darlene Craviotto,0.2844174936360672
writer_Darnell Martin,0.2537343321842942
writer_Darren Aronofsky,0.0007842805972464902
writer_Darren Lemke,1.0279644144771434
writer_Darren Smith,0.30266392547495263
writer_Darren Stein,0.285701113166326
writer_Darryl Ponicsan,0.12939029751674896
writer_Darryl Quarles,0.0007967887251159135
writer_Daryl Haney,0.20142025942511022
writer_Dashiell Hammett,0.29535015148718774
writer_Dave Barry,0.25583517187389815
writer_Dave Callaham,0.22661811372986024
writer_Dave Chappelle,0.20969870209204364
writer_Dave Eggers,0.4696803301895407
writer_Dave Stevens,0.09107715374259091
writer_David Ambrose,0.26763913866261985
writer_David Atkins,0.30310810961288
writer_David Auburn,0.08548542163071961
writer_David Ayer,2.1128807981980726
writer_David Baldacci,0.08055827893721802
writer_David Bar Katz,0.2829478339186011
writer_David Barry,0.29331956223481537
writer_David Benioff,0.02897179540893224
writer_David Berenbaum,0.5684563016248733
writer_David Birke,0.3406258550192257
writer_David Bourla,0.08426627360265217
writer_David Brin,0.20888670306295906
writer_David C. Wilson,0.22664747904141566
writer_David Caspe,0.059039262913676636
writer_David Chase,0.30003608324990183
writer_David Chaskin,0.15286475758538942
writer_David Chisholm,0.22554290315906483
writer_David Cohen,0.2976292080362965
writer_David Collard,0.06494927931770926
writer_David Cronenberg,1.1007451073859646
writer_David DiGilio,0.008458601615060157
writer_David Diamond,0.019364845742682556
writer_David Dorfman,0.0007970349308683482
writer_David E. Kelley,0.282199295331539
writer_David Elliot,0.003358691390643477
writer_David Engelbach,0.21640193755111878
writer_David Eyre,0.3006305735321754
writer_David Feeney,0.07663132208599072
writer_David Franzoni,1.5478846574227114
writer_David Freeman,0.29721916278481314
writer_David Garrett,0.1732346846378091
writer_David Giler,0.2656650962551595
writer_David Giles,0.2920719250948857
writer_David Gleeson,0.2526253312421057
writer_David Gordon Green,0.3003661542208399
writer_David Griffiths,0.09315847083512895
writer_David Guggenheim,0.005163517800535607
writer_David Guion,0.8460346336469969
writer_David Guterson,0.18325645194030107
writer_David H. Steinberg,0.2671930556950111
writer_David Hare,0.1191098635692539
writer_David Hayter,0.19238703029509066
writer_David Himmelstein,0.2818164017085369
writer_David Howard,0.004486467961341439
writer_David Kajganich,0.11334865883450745
writer_David Kendall,0.14802651474061884
writer_David Kirschner,0.3115847661065159
writer_David Klass,0.22794684447175112
writer_David Koepp,4.9408584227678345
writer_David L. Watts,0.2039940785152508
writer_David Lagercrantz,0.1320586058646664
writer_David Leland,0.2935913519477442
writer_David Leslie Johnson-McGoldrick,15.23287727410742
writer_David Levien,0.47474337486551654
writer_David Lindsay-Abaire,0.02349921447966585
writer_David Loucka,0.1925746411656283
writer_David Loughery,0.22720188276849063
writer_David Lowery,0.05271677676874738
writer_David Lynch,1.0089970177466456
writer_David Mamet,1.9449175975053123
writer_David Marconi,0.5136114345510709
writer_David McKenna,0.17950213685850278
writer_David Michôd,0.2891767610616865
writer_David Mickey Evans,0.27700728017811765
writer_David Mitchell,0.02117137188628379
writer_David Morrell,0.8839963183324001
writer_David N. Weiss,0.04043817189120483
writer_David Newman,0.4464429245864879
writer_David Nicholls,0.0547850013808049
writer_David O. Russell,0.11576150141437704
writer_David Odell,0.5313526947346172
writer_David Price,0.28772565465590305
writer_David Rabe,0.29322207766555153
writer_David Rayfiel,0.19108060958268508
writer_David Rich,0.25302737199113845
writer_David Robert Mitchell,0.4745999089601563
writer_David Robinson,0.2504657752965458
writer_David S. Goyer,2.5339083488142133
writer_David S. Ward,0.6672323601974472
writer_David Saperstein,0.17433793268721187
writer_David Scarpa,0.0006150144446211967
writer_David Schmidt,0.004436144771580047
writer_David Seidler,2.9966061945531237
writer_David Self,0.019973007736734383
writer_David Seltzer,0.42185084217195057
writer_David Shaber,0.19791147684541138
writer_David Simkins,0.1351672762600914
writer_David Spade,0.14876568726854114
writer_David Stenn,0.2967887938680875
writer_David Twohy,0.9829919737936967
writer_David Von Ancken,0.2966317621835893
writer_David Wagner,0.15127194829092383
writer_David Webb Peoples,0.13740637358831292
writer_David Wechter,0.11294363009562852
writer_David Weisberg,1.338979672654446
writer_David Williamson,0.24628640104812466
writer_David Zucker,0.20889679710135264
writer_Dax Shepard,0.2128565985554532
writer_DeWitt Bodeen,0.2639677235659911
writer_Dean Craig,0.17443573753697525
writer_Dean DeBlois,12.645425832625566
writer_Dean Devlin,10.315357958417158
writer_Dean Georgaris,3.339948012122402
writer_Dean Lorey,0.28445302622115354
writer_Dean Pitchford,0.2551777146064395
writer_Dean R. Koontz,0.23620253924627135
writer_Deborah Blum,0.2927838836603319
writer_Deborah Davis,0.0015235589501092636
writer_Deborah Kampmeier,0.3029939808112318
writer_Deborah Kaplan,0.5318279969341496
writer_Deborah Lipstadt,0.25853948184540293
writer_Deborah Moggach,0.0815550591094235
writer_Debra Granik,0.22799427693943372
writer_Debra Hill,0.3873531658108087
writer_Dee Snider,0.2995867864002656
writer_Delia Ephron,0.07516092931825344
writer_Denis Hamill,0.19632256084401375
writer_Denis Johnson,0.2961549830217733
writer_Denis O'Neill,0.002315691301086466
writer_Denis Villeneuve,0.26342156490676544
writer_Dennis Feldman,0.002509141119578303
writer_Dennis Hackin,0.3933079609168507
writer_Dennis Lee,0.2273877095895904
writer_Dennis Lehane,0.20387965873071281
writer_Dennis Marks,0.2831759278449659
writer_Dennis McIntyre,0.2926236695410901
writer_Dennis Potter,0.853604268793404
writer_Dennis Shryack,0.5122124544050456
writer_Deon Taylor,0.25258758989777425
writer_Derek Cianfrance,0.465197463311903
writer_Derek Connolly,10.89793163478659
writer_Derek Drymon,0.04080932053843097
writer_Derek Guiley,0.2356212788393541
writer_Derek Kolstad,0.7200719717786204
writer_Deric Washburn,0.2688251898088665
writer_Desmond Nakano,0.28218574162329274
writer_Destin Daniel Cretton,0.1876760568860877
writer_Dhani Lipsius,0.20819169533296147
writer_Diablo Cody,0.16941072114843006
writer_Diane English,0.0807425449273415
writer_Diane Thomas,0.007909111403990967
writer_Dianne Houston,0.03845443565605595
writer_Dick Clement,0.01297945839015087
writer_Dick King-Smith,0.649191151338618
writer_Dick Randall,0.2919264455609248
writer_Dick Wolf,0.7254102330387266
writer_Dimitri Villard,0.24776492476595371
writer_Dirk Blackman,0.26377738833711073
writer_Djordje Milicevic,0.5122251367568079
writer_Dodie Smith,0.38479634902606535
writer_Dom Irrera,0.2737758318048867
writer_Dominique Lapierre,0.2234935579697596
writer_Domonic Muir,0.2312158476509599
writer_Don Bluth,0.40093137082753516
writer_Don Calame,0.11982026405561984
writer_Don Coscarelli,0.4885482540783603
writer_Don Holley,0.16141381798993418
writer_Don Jakoby,0.3897034404496293
writer_Don Keith Opper,0.3013801198743096
writer_Don Mancini,0.6600132767705896
writer_Don McGuire,0.15596948486204423
writer_Don McKellar,0.24766336327933694
writer_Don Michael Paul,0.7310259026045494
writer_Don Payne,0.34943561172539156
writer_Don Rhymer,1.1675898468468642
writer_Don Roos,0.7726103144301487
writer_Don Tracy,0.3006235063979519
writer_Donald A. Wollheim,0.17231123336210658
writer_Donald E. Westlake,0.0005782451105870052
writer_Donald P. Borchers,0.27538459054270836
writer_Doris Pilkington,0.2158190852391357
writer_Dorothy Blyskal,0.06071884211247272
writer_Dorothy Kingsley,0.08004834282305842
writer_Doug Atchison,0.478121800324959
writer_Doug Ellin,0.08301621991314521
writer_Doug Jung,0.18341825143552795
writer_Doug Lefler,0.3004703333630337
writer_Doug Richardson,0.34876760387647454
writer_Doug Taylor,0.23157191273419064
writer_Doug Wright,0.20711886386932452
writer_Douglas Adams,4.444998783816281e-05
writer_Douglas Cook,0.11831479868459072
writer_Douglas Day Stewart,0.06252589768113649
writer_Douglas J. Eboch,0.17073647174089765
writer_Douglas McGrath,0.28814522396387865
writer_Douglas Preston,0.13678905615693362
writer_Dr. Seuss,2.739354465751076
writer_Drake Doremus,0.2815193758241682
writer_Drake Sather,0.05136226521214835
writer_Drew Goddard,2.6185822192962296
writer_Drew Pearce,14.920162421361285
writer_Duane Adler,0.004761232779189848
writer_Duncan Brantley,0.10925738785096537
writer_Duncan Gibbins,0.27253401680151385
writer_Duncan Jones,0.2490416918461469
writer_Duncan Kennedy,0.10752728949882513
writer_Duncan Tucker,0.22113808639396257
writer_Dusan Kovacevic,0.3027640660485357
writer_Dustin Lance Black,0.06389369429917009
writer_Dustin Lee Abraham,0.14754887931706134
writer_Dyan Sheldon,0.13958640784187712
writer_E. Jack Kaplan,0.1866381643781686
writer_E. Max Frye,0.4562152595652424
writer_E.B. White,0.9909243059798569
writer_E.L. Doctorow,0.21906592467303224
writer_E.M. Forster,0.3568563116346563
writer_Earl Barret,0.09041794764046386
writer_Ebbe Roe Smith,0.11072866286790717
writer_Ed Boon,0.015416975923592957
writer_Ed Decter,0.7100589823234498
writer_Ed Graczyk,0.29884073613984335
writer_Ed Horowitz,0.11016656942140408
writer_Ed Justin,0.2785069137011495
writer_Ed Solomon,3.2885279530552207
writer_Ed Stone,0.2923672946014583
writer_Ed Turner,0.16045976572232104
writer_Ed Yeager,0.22931005099177712
writer_Eddie Guzelian,0.0014247306022466438
writer_Eddie Little,0.29769845814402096
writer_Eddie Mensore,0.302438986883758
writer_Eddie Murphy,0.09638210110831412
writer_Edgar Allan Poe,0.30171591507047885
writer_Edgar Rice Burroughs,0.09382218793680455
writer_Edgar Wright,4.1567806825917195
writer_Edith Wharton,0.40735290908010846
writer_Edmond Rostand,0.11377930390415554
writer_Edmond Wong,0.1523886442749909
writer_Edmonde Charles-Roux,0.07831731286710952
writer_Eduardo Sacheri,0.13238970144343665
writer_Edward Bunker,0.303512395011498
writer_Edward Burns,0.4958276559059477
writer_Edward Clinton,0.29208553373683965
writer_Edward Khmara,0.20497265405158632
writer_Edward Kitsis,2.5127022513739683
writer_Edward Neumeier,0.23593206485980936
writer_Edward Rugoff,0.6370221015392408
writer_Edward Tang,0.5916133978473385
writer_Edwin Blum,0.12650442404450923
writer_Edwin Torres,0.04420752087582573
writer_Ehren Kruger,27.062173631764992
writer_Eileen Chang,0.0372251752611318
writer_Elaine May,0.2083599272954128
writer_Elan Mastai,0.48917897202842836
writer_Eleanor Bergstein,0.3534286783989815
writer_Eleazar Lipsky,0.2221904722040552
writer_Eli Roth,0.6975794059551228
writer_Eliot Asinof,0.27125668117276447
writer_Elisa Bell,0.36456469895412574
writer_Elisabeth Sanxay Holding,0.2475973639957617
writer_Elizabeth Chandler,0.09881311302249711
writer_Elizabeth Hunter,0.13672802937234085
writer_Elizabeth Livingston,0.227578514865986
writer_Elizabeth McNeill,0.2654185681470784
writer_Elizabeth Meriwether,0.060311837679843674
writer_Elizabeth Young,0.08981780906564187
writer_Ellen Furman,0.19269339520248463
writer_Elliott Lewitt,0.29011358933938025
writer_Ellory Elkayem,0.09379350547900464
writer_Elmore Leonard,0.2569999288637773
writer_Emilio Estevez,0.19406694142690353
writer_Emily Fox,0.19138912508413505
writer_Emily Halpern,0.1746292572687395
writer_Emily V. Gordon,0.0624804026513682
writer_Emlyn Williams,0.07339446129641349
writer_Emma Donoghue,0.1311411605060617
writer_Emma McLaughlin,0.08752586734005187
writer_Emma Thompson,0.0014451139772412326
writer_Eric Aronson,0.08924425550702873
writer_Eric Bernt,0.43501572475304123
writer_Eric Blakeney,0.2847466436588857
writer_Eric Bress,0.1960781832266363
writer_Eric Darnell,11.83627646595503
writer_Eric Garcia,0.21386317644812378
writer_Eric Goldberg,0.004351144804604824
writer_Eric Guggenheim,0.042876491259163395
writer_Eric Heisserer,0.11815995676001588
writer_Eric Hughes,0.18952859029857147
writer_Eric Kripke,0.037017501192930874
writer_Eric Luke,0.24844020570765266
writer_Eric Pearson,16.113761275379737
writer_Eric Red,0.43766024560489175
writer_Eric Roth,0.22704401695386098
writer_Eric Schaeffer,0.289692927758863
writer_Eric Summer,0.00023932943149677447
writer_Eric Wald,0.19971768238177712
writer_Eric Warren Singer,0.1570632911158588
writer_Erica Beeney,0.25413809938323356
writer_Erica Rivinoja,0.6192788086906764
writer_Erika Holzer,0.1661753930725082
writer_Erin Cardillo,0.0844754206678923
writer_Erin Cressida Wilson,0.32794588108044276
writer_Ernest Cline,0.2981391942443553
writer_Ernest K. Gann,0.2424780411453287
writer_Ernest R. Dickerson,0.19676577892195968
writer_Ernest Riera,0.0882681096567765
writer_Ernest Thompson,0.2695990719518846
writer_Ernest Tidyman,0.08555968956892109
writer_Ernesto Foronda,0.28176410236741495
writer_Esther Freud,0.29638043864164504
writer_Etan Cohen,8.750274549090063
