name,genre,score,director,actor_2_name,actor_1_name,gross,budget
Big Momma's House 2,Comedy,4.8,John Whitesell,Nia Long,Chloë Grace Moretz,141522961.0,40000000.0
The Astronaut Farmer,Adventure,6.3,Michael Polish,Virginia Madsen,J.K. Simmons,11130889.0,13000000.0
Severance,Comedy,6.5,Christopher Smith,Toby Stephens,Danny Dyer,5515163.0,5000000.0
Kabhi Alvida Naa Kehna,Drama,6.1,Karan Johar,John Abraham,Shah Rukh Khan,25229168.0,700000000.0
Old Joy,Drama,6.8,Kelly Reichardt,Lucy,Daniel London,301047.0,300000.0
The Grudge 2,Horror,5.1,Takashi Shimizu,Sarah Roemer,Sarah Michelle Gellar,70711175.0,20000000.0
For Your Consideration,Comedy,6.3,Christopher Guest,Catherine O'Hara,John Michael Higgins,5925637.0,12000000.0
The Sentinel,Action,6.1,Clark Johnson,David Rasche,Blair Brown,78810595.0,60000000.0
Hoot,Adventure,5.5,Wil Shriner,Neil Flynn,Logan Lerman,8224998.0,15000000.0
There Will Be Blood,Drama,8.2,Paul Thomas Anderson,Paul F. Tompkins,Jim Meskimen,76182388.0,25000000.0
No Country for Old Men,Crime,8.1,Ethan Coen,Stephen Root,Kelly Macdonald,171627166.0,25000000.0
Stardust,Adventure,7.6,Matthew Vaughn,David Kelly,Henry Cavill,137515140.0,70000000.0
Disturbia,Crime,6.8,D.J. Caruso,Aaron Yoo,Sarah Roemer,118114220.0,20000000.0
Zodiac,Crime,7.7,David Fincher,Jake Gyllenhaal,Robert Downey Jr.,84785914.0,65000000.0
Superbad,Comedy,7.6,Greg Mottola,Joe Lo Truglio,Emma Stone,170812526.0,20000000.0
Transformers,Action,7.0,Michael Bay,Michael O'Neill,Zack Ward,709709780.0,150000000.0
Harry Potter and the Order of the Phoenix,Action,7.5,David Yates,Daniel Radcliffe,Robert Pattinson,942172396.0,150000000.0
Into the Wild,Adventure,8.1,Sean Penn,William Hurt,Kristen Stewart,56675895.0,15000000.0
Ratatouille,Animation,8.0,Brad Bird,John Ratzenberger,Janeane Garofalo,623726085.0,150000000.0
Atonement,Drama,7.8,Joe Wright,Alfie Allen,Benedict Cumberbatch,131016624.0,30000000.0
Shooter,Action,7.2,Antoine Fuqua,Ned Beatty,Tate Donovan,95696996.0,61000000.0
American Gangster,Biography,7.8,Ridley Scott,Ruby Dee,Denzel Washington,269755430.0,100000000.0
Spider-Man 3,Action,6.2,Sam Raimi,James Franco,J.K. Simmons,894983373.0,258000000.0
Live Free or Die Hard,Action,7.1,Len Wiseman,Jonathan Sadowski,Bruce Willis,388156011.0,110000000.0
Hot Fuzz,Action,7.8,Edgar Wright,Joe Cornish,Bill Bailey,80743363.0,8000000.0
I Am Legend,Action,7.2,Francis Lawrence,Alice Braga,Will Smith,585410052.0,150000000.0
Juno,Comedy,7.4,Jason Reitman,Jennifer Garner,J.K. Simmons,232372681.0,7500000.0
28 Weeks Later,Horror,7.0,Juan Carlos Fresnadillo,Harold Perrineau,Jeremy Renner,65048678.0,15000000.0
Hitman,Action,6.3,Xavier Gens,Dougray Scott,Henry Ian Cusick,101276318.0,24000000.0
Enchanted,Comedy,7.0,Kevin Lima,Teala Dunn,Jeff Bennett,340487836.0,85000000.0
The Mist,Horror,7.1,Frank Darabont,Alexa Davalos,Toby Jones,57470220.0,18000000.0
Knocked Up,Comedy,6.9,Judd Apatow,Martin Starr,Harold Ramis,219922417.0,30000000.0
Grindhouse,Action,7.5,Directors,Rosario Dawson,Quentin Tarantino,25422088.0,53000000.0
Ghost Rider,Action,5.3,Mark Steven Johnson,Matt Long,Nicolas Cage,228738393.0,110000000.0
Bridge to Terabithia,Drama,7.1,Gabor Csupo,Zooey Deschanel,Josh Hutcherson,137587063.0,17000000.0
Funny Games,Crime,6.6,Michael Haneke,Siobhan Fallon Hogan,Naomi Watts,7938872.0,15000000.0
Halloween,Horror,6.1,Rob Zombie,Donald Pleasence,Jamie Lee Curtis,80460948.0,300000.0
Eastern Promises,Action,7.6,David Cronenberg,Naomi Watts,Viggo Mortensen,56107312.0,25000000.0
The Bourne Ultimatum,Action,8.0,Paul Greengrass,Edgar Ramírez,Matt Damon,444100035.0,110000000.0
Beowulf,Animation,6.2,Robert Zemeckis,Anthony Hopkins,Robin Wright,196393745.0,150000000.0
3:10 to Yuma,Action,7.7,James Mangold,Logan Lerman,Christian Bale,70016220.0,55000000.0
Across the Universe,Drama,7.3,Julie Taymor,T.V. Carpio,Jim Sturgess,29625761.0,45000000.0
Ocean's Thirteen,Crime,6.9,Steven Soderbergh,Matt Damon,Al Pacino,311312624.0,85000000.0
Blades of Glory,Comedy,6.3,Josh Gordon,Amy Poehler,Will Ferrell,145710347.0,61000000.0
Surf's Up,Animation,6.7,Ash Brannon,Zooey Deschanel,Jeff Bridges,152005713.0,100000000.0
Resident Evil: Extinction,Action,6.2,Russell Mulcahy,Mike Epps,Milla Jovovich,147717833.0,45000000.0
30 Days of Night,Action,6.6,David Slade,Mark Rendall,Danny Huston,75513170.0,32000000.0
Awake,Crime,6.5,Joby Harold,Fisher Stevens,Hayden Christensen,32730062.0,8600000.0
Bee Movie,Animation,6.1,Simon J. Smith,Oprah Winfrey,Matthew Broderick,293514336.0,150000000.0
Aliens vs. Predator: Requiem,Action,4.6,Colin Strause,Johnny Lewis,Sam Trammell,130290885.0,40000000.0
Shrek the Third,Animation,6.1,Chris Miller,Eric Idle,Justin Timberlake,813367380.0,160000000.0
1408,Fantasy,6.8,Mikael Håfström,Kim Thomson,Drew Powell,132963417.0,25000000.0
The Kingdom,Action,7.0,Peter Berg,Frances Fisher,Jennifer Garner,87019158.0,70000000.0
The Assassination of Jesse James by the Coward Robert Ford,Biography,7.5,Andrew Dominik,Jeremy Renner,Brad Pitt,15001776.0,30000000.0
Good Luck Chuck,Comedy,5.6,Mark Helfrich,Dan Fogler,Dane Cook,59768495.0,25000000.0
Hostel: Part II,Horror,5.5,Eli Roth,Lauren German,Jay Hernandez,35728183.0,10000000.0
Fantastic 4: Rise of the Silver Surfer,Action,5.6,Tim Story,Ioan Gruffudd,Chris Evans,301913131.0,130000000.0
The Golden Compass,Adventure,6.1,Chris Weitz,Eva Green,Christopher Lee,372234864.0,180000000.0
Rush Hour 3,Action,6.2,Brett Ratner,Dana Ivey,Tzi Ma,258097122.0,140000000.0
Timecrimes,Horror,7.2,Nacho Vigalondo,Nacho Vigalondo,Karra Elejalde,553198.0,2600000.0
Epic Movie,Adventure,2.4,Jason Friedberg,Carmen Electra,David Carradine,87238158.0,20000000.0
Michael Clayton,Crime,7.2,Tony Gilroy,Denis O'Hare,Tom Wilkinson,92991835.0,25000000.0
The Bucket List,Adventure,7.4,Rob Reiner,Noel Gugliemi,Morgan Freeman,175372502.0,45000000.0
Charlie Wilson's War,Biography,7.0,Mike Nichols,Tom Hanks,Philip Seymour Hoffman,119483446.0,75000000.0
Paranormal Activity,Horror,6.3,Oren Peli,Ashley Palmer,Micah Sloat,193355800.0,15000.0
Freedom Writers,Biography,7.6,Richard LaGravenese,Scott Glenn,Hunter Parrish,43095175.0,21000000.0
Alvin and the Chipmunks,Animation,5.2,Tim Hill,Beth Riesgraf,Jesse McCartney,365352546.0,60000000.0
P.S. I Love You,Comedy,7.0,Richard LaGravenese,Harry Connick Jr.,Gerard Butler,156835339.0,30000000.0
Lars and the Real Girl,Comedy,7.3,Craig Gillespie,Kelli Garner,Ryan Gosling,11293663.0,12000000.0
The Orphanage,Drama,7.4,J.A. Bayona,Belén Rueda,Geraldine Chaplin,78638987.0,3400000.0
The Game Plan,Comedy,6.1,Andy Fickman,Kyra Sedgwick,Dwayne Johnson,147880543.0,22000000.0
Hannibal Rising,Action,6.2,Peter Webber,Stephen Walters,Li Gong,82169884.0,50000000.0
Saw IV,Crime,5.9,Darren Lynn Bousman,Shawnee Smith,Costas Mandylor,139352633.0,10000000.0
Premonition,Drama,5.9,Mennan Yapo,Amber Valletta,Nia Long,84297309.0,20000000.0
The Simpsons Movie,Animation,7.3,David Silverman,Yeardley Smith,Albert Brooks,536414293.0,75000000.0
